
TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact	fktemplateid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact	typeofcontact	smallint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact	contactdefinitionid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact	order	int	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact	fkcontactid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact	fkdeliverychannelid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact	configstring	nvarchar	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact	retryinterval	bigint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact	escalationtimeout	bigint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact	available	bit	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact	notifywheninstanceended	tinyint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact	maximumretries	int	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact	minacknowledgements	int	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact	changedby	int	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	rid	bigint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	id	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	rowversion	timestamp	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	opcode	tinyint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	name	nvarchar	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	description	nvarchar	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	fkelementid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	fkparentid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	fktemplateid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	typeofcontact	smallint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	contactdefinitionid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	order	int	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	fkcontactid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	fkdeliverychannelid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	configstring	nvarchar	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	retryinterval	bigint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	escalationtimeout	bigint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	available	bit	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	notifywheninstanceended	tinyint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	maximumretries	int	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	minacknowledgements	int	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContact_SB	sbuser	int	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	id	uniqueidentifier	NULL	NULL	NULL	214	214	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	id	uniqueidentifier	42D44F6B-102E-428C-A621-4FBC42A15307
dbo.AFNotificationContactTemplate	id	uniqueidentifier	419668F6-0843-432E-88BA-9EC396B5A43E
dbo.AFNotificationContactTemplate	id	uniqueidentifier	76A7997F-8A1A-46E7-81DD-E996651F9592
dbo.AFNotificationContactTemplate	id	uniqueidentifier	5C815171-990E-4136-BC16-C3C8AA395ADB
dbo.AFNotificationContactTemplate	id	uniqueidentifier	4C1E6D80-AC03-41A3-9704-A4BB22B98F6C

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	rowversion	timestamp	NULL	NULL	NULL	214	214	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	rowversion	timestamp	0x000000001B1EB8BA
dbo.AFNotificationContactTemplate	rowversion	timestamp	0x000000001B1EB8BB
dbo.AFNotificationContactTemplate	rowversion	timestamp	0x000000001B1EB8BD
dbo.AFNotificationContactTemplate	rowversion	timestamp	0x000000001B1EB8BE
dbo.AFNotificationContactTemplate	rowversion	timestamp	0x000000001B1EB8BF

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	revisionnumber	int	15	1	1.54205607476636	214	9	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	revisionnumber	int	1
dbo.AFNotificationContactTemplate	revisionnumber	int	1
dbo.AFNotificationContactTemplate	revisionnumber	int	1
dbo.AFNotificationContactTemplate	revisionnumber	int	1
dbo.AFNotificationContactTemplate	revisionnumber	int	1

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	name	nvarchar	NULL	NULL	NULL	214	214	NULL	45	3

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	name	nvarchar	Abdelkader Boujediane
dbo.AFNotificationContactTemplate	name	nvarchar	Abdelkader Boujediane - Email
dbo.AFNotificationContactTemplate	name	nvarchar	Ainzar Ahmed - Email
dbo.AFNotificationContactTemplate	name	nvarchar	Aitmahha Hicham - Email
dbo.AFNotificationContactTemplate	name	nvarchar	Alasrouti M'hamed - Email

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	description	nvarchar	NULL	NULL	NULL	212	5	NULL	72	0

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	description	nvarchar	
dbo.AFNotificationContactTemplate	description	nvarchar	
dbo.AFNotificationContactTemplate	description	nvarchar	
dbo.AFNotificationContactTemplate	description	nvarchar	
dbo.AFNotificationContactTemplate	description	nvarchar	

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	typeofcontact	smallint	1	0	0.121495327102804	214	2	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	typeofcontact	smallint	0
dbo.AFNotificationContactTemplate	typeofcontact	smallint	0
dbo.AFNotificationContactTemplate	typeofcontact	smallint	0
dbo.AFNotificationContactTemplate	typeofcontact	smallint	0
dbo.AFNotificationContactTemplate	typeofcontact	smallint	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	fkcontactid	uniqueidentifier	NULL	NULL	NULL	117	113	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	fkcontactid	uniqueidentifier	E7F28929-EC9D-4930-8842-72B62D2AAF55
dbo.AFNotificationContactTemplate	fkcontactid	uniqueidentifier	7359AD6E-2127-4130-AA09-C87FB92F51BE
dbo.AFNotificationContactTemplate	fkcontactid	uniqueidentifier	5B97A062-8BB5-4B15-8599-2BE52BB1247A
dbo.AFNotificationContactTemplate	fkcontactid	uniqueidentifier	AC0D26F0-A93F-4C22-B6EF-84CDD64345AE
dbo.AFNotificationContactTemplate	fkcontactid	uniqueidentifier	B4203E99-D568-462C-A9EA-F67E8ABA24BE

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	fkdeliverychannelid	uniqueidentifier	NULL	NULL	NULL	188	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	fkdeliverychannelid	uniqueidentifier	194CAABD-7307-4E86-B25E-4DDBDC370D2C
dbo.AFNotificationContactTemplate	fkdeliverychannelid	uniqueidentifier	194CAABD-7307-4E86-B25E-4DDBDC370D2C
dbo.AFNotificationContactTemplate	fkdeliverychannelid	uniqueidentifier	194CAABD-7307-4E86-B25E-4DDBDC370D2C
dbo.AFNotificationContactTemplate	fkdeliverychannelid	uniqueidentifier	194CAABD-7307-4E86-B25E-4DDBDC370D2C
dbo.AFNotificationContactTemplate	fkdeliverychannelid	uniqueidentifier	194CAABD-7307-4E86-B25E-4DDBDC370D2C

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	configstring	nvarchar	NULL	NULL	NULL	85	71	NULL	230	24

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	configstring	nvarchar	IsToEmailAttribute=False;ToEmail=Samet.Bolukbasi@umicore.com
dbo.AFNotificationContactTemplate	configstring	nvarchar	FromEmail=gert.janssens@eu.umicore.com;IsToEmailAttribute=False;ToEmail=Marc.Hellemans@eu.umicore.com;UseGlobalFromEmail=False
dbo.AFNotificationContactTemplate	configstring	nvarchar	ToEmail=Evelien.DeWilde@eu.umicore.com
dbo.AFNotificationContactTemplate	configstring	nvarchar	IsToEmailAttribute=False;ToEmail=Jef.Verwimp@eu.umicore.com
dbo.AFNotificationContactTemplate	configstring	nvarchar	IsToEmailAttribute=False;ToEmail=Philippe.DeWitte@eu.umicore.com

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	minacknowledgements	int	0	0	0	214	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	minacknowledgements	int	0
dbo.AFNotificationContactTemplate	minacknowledgements	int	0
dbo.AFNotificationContactTemplate	minacknowledgements	int	0
dbo.AFNotificationContactTemplate	minacknowledgements	int	0
dbo.AFNotificationContactTemplate	minacknowledgements	int	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	retryinterval	bigint	0	0	0	214	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	retryinterval	bigint	0
dbo.AFNotificationContactTemplate	retryinterval	bigint	0
dbo.AFNotificationContactTemplate	retryinterval	bigint	0
dbo.AFNotificationContactTemplate	retryinterval	bigint	0
dbo.AFNotificationContactTemplate	retryinterval	bigint	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	escalationtimeout	bigint	0	0	0	214	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	escalationtimeout	bigint	0
dbo.AFNotificationContactTemplate	escalationtimeout	bigint	0
dbo.AFNotificationContactTemplate	escalationtimeout	bigint	0
dbo.AFNotificationContactTemplate	escalationtimeout	bigint	0
dbo.AFNotificationContactTemplate	escalationtimeout	bigint	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	available	bit	NULL	NULL	NULL	214	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	available	bit	0
dbo.AFNotificationContactTemplate	available	bit	0
dbo.AFNotificationContactTemplate	available	bit	0
dbo.AFNotificationContactTemplate	available	bit	0
dbo.AFNotificationContactTemplate	available	bit	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	notifywheninstanceended	bit	NULL	NULL	NULL	214	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	notifywheninstanceended	bit	0
dbo.AFNotificationContactTemplate	notifywheninstanceended	bit	0
dbo.AFNotificationContactTemplate	notifywheninstanceended	bit	0
dbo.AFNotificationContactTemplate	notifywheninstanceended	bit	0
dbo.AFNotificationContactTemplate	notifywheninstanceended	bit	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	maximumretries	int	0	0	0	214	1	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	maximumretries	int	0
dbo.AFNotificationContactTemplate	maximumretries	int	0
dbo.AFNotificationContactTemplate	maximumretries	int	0
dbo.AFNotificationContactTemplate	maximumretries	int	0
dbo.AFNotificationContactTemplate	maximumretries	int	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	isinternal	bit	NULL	NULL	NULL	214	2	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	isinternal	bit	1
dbo.AFNotificationContactTemplate	isinternal	bit	0
dbo.AFNotificationContactTemplate	isinternal	bit	1
dbo.AFNotificationContactTemplate	isinternal	bit	0
dbo.AFNotificationContactTemplate	isinternal	bit	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	lupd	datetime2	NULL	NULL	NULL	214	57	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	lupd	datetime2	2022-11-29 12:49:27.1708551
dbo.AFNotificationContactTemplate	lupd	datetime2	2022-11-29 12:49:27.1708551
dbo.AFNotificationContactTemplate	lupd	datetime2	2022-11-29 12:49:27.1708551
dbo.AFNotificationContactTemplate	lupd	datetime2	2022-11-29 12:49:27.1708551
dbo.AFNotificationContactTemplate	lupd	datetime2	2022-11-29 12:49:27.1708551

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	fksecurityid	int	5284	3998	4130.58878504673	214	5	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	fksecurityid	int	4023
dbo.AFNotificationContactTemplate	fksecurityid	int	3998
dbo.AFNotificationContactTemplate	fksecurityid	int	4023
dbo.AFNotificationContactTemplate	fksecurityid	int	3998
dbo.AFNotificationContactTemplate	fksecurityid	int	3998

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	changedby	int	191	3	145.476635514019	214	4	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	changedby	int	191
dbo.AFNotificationContactTemplate	changedby	int	191
dbo.AFNotificationContactTemplate	changedby	int	191
dbo.AFNotificationContactTemplate	changedby	int	191
dbo.AFNotificationContactTemplate	changedby	int	191

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	haschildcontacts	bit	NULL	NULL	NULL	214	2	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	haschildcontacts	bit	0
dbo.AFNotificationContactTemplate	haschildcontacts	bit	0
dbo.AFNotificationContactTemplate	haschildcontacts	bit	0
dbo.AFNotificationContactTemplate	haschildcontacts	bit	0
dbo.AFNotificationContactTemplate	haschildcontacts	bit	0

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	creationDate	datetime2	NULL	NULL	NULL	214	187	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	creationDate	datetime2	2022-04-07 12:48:38.1696864
dbo.AFNotificationContactTemplate	creationDate	datetime2	2020-05-31 06:23:00.7142251
dbo.AFNotificationContactTemplate	creationDate	datetime2	2022-09-02 08:43:26.7851546
dbo.AFNotificationContactTemplate	creationDate	datetime2	2021-07-26 12:29:57.0845808
dbo.AFNotificationContactTemplate	creationDate	datetime2	2019-07-12 09:46:16.8267846

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate	fksecurityowner	int	191	0	15.4906542056075	214	7	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue
dbo.AFNotificationContactTemplate	fksecurityowner	int	3
dbo.AFNotificationContactTemplate	fksecurityowner	int	37
dbo.AFNotificationContactTemplate	fksecurityowner	int	10
dbo.AFNotificationContactTemplate	fksecurityowner	int	37
dbo.AFNotificationContactTemplate	fksecurityowner	int	37

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate_SB	id	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate_SB	rowversion	timestamp	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate_SB	opcode	tinyint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate_SB	revisionnumber	int	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate_SB	name	nvarchar	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate_SB	description	nvarchar	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate_SB	typeofcontact	smallint	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate_SB	fkcontactid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate_SB	fkdeliverychannelid	uniqueidentifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate_SB	configstring	nvarchar	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

TableName	ColumnName	DataType	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFNotificationContactTemplate_SB	minacknowledgements	int	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	DataType	SampleValue

