dbo.AFElementAttribute	valuetype	NULL	NULL	NULL	1000	5	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttribute	valuetype	0x12
dbo.AFElementAttribute	valuetype	0x12
dbo.AFElementAttribute	valuetype	0x12
dbo.AFElementAttribute	valuetype	0xFF00000000005A000000530079007300740065006D002E004F0062006A006500630074002C0020006D00730063006F0072006C00690062002C002000560065007200730069006F006E003D0034002E0030002E0030002E0030002C002000430075006C0074007500720065003D006E00650075007400720061006C002C002000
dbo.AFElementAttribute	valuetype	0xFF0043000000

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	typecode	18	1	9.595	1000	7	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttribute	typecode	1
dbo.AFElementAttribute	typecode	7
dbo.AFElementAttribute	typecode	18
dbo.AFElementAttribute	typecode	18
dbo.AFElementAttribute	typecode	18

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	valuetypequalifier	NULL	NULL	NULL	331	29	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttribute	valuetypequalifier	0x77B400000031003800300020007B00390038003900350031003500300045002D0030003800350044002D0034006600630062002D0041003100360044002D003500450046003500440032003500320037003100390036007D00200032005C007B00340037006400300037003900380062002D0035003700640062002D00340037
dbo.AFElementAttribute	valuetypequalifier	0x77B400000031003800300020007B00390038003900350031003500300045002D0030003800350044002D0034006600630062002D0041003100360044002D003500450046003500440032003500320037003100390036007D00200032005C007B00340037006400300037003900380062002D0035003700640062002D00340037
dbo.AFElementAttribute	valuetypequalifier	0x77B400000031003800300020007B00390038003900350031003500300045002D0030003800350044002D0034006600630062002D0041003100360044002D003500450046003500440032003500320037003100390036007D00200032005C007B00340037006400300037003900380062002D0035003700640062002D00340037
dbo.AFElementAttribute	valuetypequalifier	0x77B400000031003800300020007B00390038003900350031003500300045002D0030003800350044002D0034006600630062002D0041003100360044002D003500450046003500440032003500320037003100390036007D00200032005C007B00340037006400300037003900380062002D0035003700640062002D00340037
dbo.AFElementAttribute	valuetypequalifier	0x77B400000031003800300020007B00390038003900350031003500300045002D0030003800350044002D0034006600630062002D0041003100360044002D003500450046003500440032003500320037003100390036007D00200032005C007B00340037006400300037003900380062002D0035003700640062002D00340037

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	changedby	37	3	33.23	1000	3	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttribute	changedby	37
dbo.AFElementAttribute	changedby	37
dbo.AFElementAttribute	changedby	37
dbo.AFElementAttribute	changedby	37
dbo.AFElementAttribute	changedby	37

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	ishidden	NULL	NULL	NULL	1000	1	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttribute	ishidden	0
dbo.AFElementAttribute	ishidden	0
dbo.AFElementAttribute	ishidden	0
dbo.AFElementAttribute	ishidden	0
dbo.AFElementAttribute	ishidden	0

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	ismanualdataentry	NULL	NULL	NULL	1000	2	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttribute	ismanualdataentry	0
dbo.AFElementAttribute	ismanualdataentry	0
dbo.AFElementAttribute	ismanualdataentry	0
dbo.AFElementAttribute	ismanualdataentry	0
dbo.AFElementAttribute	ismanualdataentry	0

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	trait	0	0	0	1000	1	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttribute	trait	0
dbo.AFElementAttribute	trait	0
dbo.AFElementAttribute	trait	0
dbo.AFElementAttribute	trait	0
dbo.AFElementAttribute	trait	0

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	path	NULL	NULL	NULL	1000	23	NULL	43	1

TableName	ColumnName	SampleValue
dbo.AFElementAttribute	path	|
dbo.AFElementAttribute	path	|
dbo.AFElementAttribute	path	|
dbo.AFElementAttribute	path	|
dbo.AFElementAttribute	path	|Email|

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	level	2	0	0.033	1000	3	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttribute	level	0
dbo.AFElementAttribute	level	0
dbo.AFElementAttribute	level	0
dbo.AFElementAttribute	level	0
dbo.AFElementAttribute	level	0

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	indexeddesc	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttribute	indexeddesc	
dbo.AFElementAttribute	indexeddesc	
dbo.AFElementAttribute	indexeddesc	
dbo.AFElementAttribute	indexeddesc	
dbo.AFElementAttribute	indexeddesc	 

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	fkPath	214	2	110.625	1000	197	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttribute	fkPath	2
dbo.AFElementAttribute	fkPath	2
dbo.AFElementAttribute	fkPath	2
dbo.AFElementAttribute	fkPath	3
dbo.AFElementAttribute	fkPath	3

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute	displaydigits	5	-2	0.767441860465116	387	6	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttribute	displaydigits	0
dbo.AFElementAttribute	displaydigits	0
dbo.AFElementAttribute	displaydigits	0
dbo.AFElementAttribute	displaydigits	1
dbo.AFElementAttribute	displaydigits	1

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	id	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	rowversion	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	attributeid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	opcode	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	fkelementversionid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	name	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	fkparentattributeid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	fkdefaultuomid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	description	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	isconfigurationitem	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	valuetype	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	typecode	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	valuetypequalifier	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	sbuser	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	ishidden	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	ismanualdataentry	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	trait	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	path	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	level	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	indexeddesc	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	fkPath	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttribute_SB	displaydigits	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory	rid	-899	-4402	-2084.5	1000	1000	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeCategory	rid	-4138
dbo.AFElementAttributeCategory	rid	-4137
dbo.AFElementAttributeCategory	rid	-4136
dbo.AFElementAttributeCategory	rid	-4135
dbo.AFElementAttributeCategory	rid	-3961

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory	id	NULL	NULL	NULL	1000	1000	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeCategory	id	D52523E5-2A5A-4238-932F-3BC8C7911160
dbo.AFElementAttributeCategory	id	70CD5B71-2193-468F-BAA5-6FB16AF279C2
dbo.AFElementAttributeCategory	id	32E76AED-1D22-4D58-8485-36261B108567
dbo.AFElementAttributeCategory	id	4F106D59-53FA-4DA6-A049-FF85C9454121
dbo.AFElementAttributeCategory	id	3EF21B7A-52A3-4990-BBBC-6006695F71A8

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory	rowversion	NULL	NULL	NULL	1000	1000	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeCategory	rowversion	0x000000002915743D
dbo.AFElementAttributeCategory	rowversion	0x000000002915743E
dbo.AFElementAttributeCategory	rowversion	0x000000002915743F
dbo.AFElementAttributeCategory	rowversion	0x0000000029157440
dbo.AFElementAttributeCategory	rowversion	0x0000000029157441

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory	fkelementversionid	-55779	-99722	-87419.767	1000	43	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeCategory	fkelementversionid	-99722
dbo.AFElementAttributeCategory	fkelementversionid	-99722
dbo.AFElementAttributeCategory	fkelementversionid	-99722
dbo.AFElementAttributeCategory	fkelementversionid	-99722
dbo.AFElementAttributeCategory	fkelementversionid	-98833

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory	fkparentattributeid	NULL	NULL	NULL	1000	991	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeCategory	fkparentattributeid	6BB508C2-4048-4A35-99C6-00079A936D07
dbo.AFElementAttributeCategory	fkparentattributeid	1F202AB7-69FD-4CD4-850A-008E8D9573FD
dbo.AFElementAttributeCategory	fkparentattributeid	3EC47192-9B7A-4B01-8B6B-009D230C97EF
dbo.AFElementAttributeCategory	fkparentattributeid	E9888EF5-6BC6-47C7-8865-00BE653EF062
dbo.AFElementAttributeCategory	fkparentattributeid	BE0E4F8C-C1DE-40F8-B13F-0104A4346153

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory	fkcategoryid	NULL	NULL	NULL	1000	30	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeCategory	fkcategoryid	91457BF4-8676-4345-8E64-32771EDBD271
dbo.AFElementAttributeCategory	fkcategoryid	91457BF4-8676-4345-8E64-32771EDBD271
dbo.AFElementAttributeCategory	fkcategoryid	91457BF4-8676-4345-8E64-32771EDBD271
dbo.AFElementAttributeCategory	fkcategoryid	91457BF4-8676-4345-8E64-32771EDBD271
dbo.AFElementAttributeCategory	fkcategoryid	91457BF4-8676-4345-8E64-32771EDBD271

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory	changedby	37	3	9.962	1000	3	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeCategory	changedby	10
dbo.AFElementAttributeCategory	changedby	10
dbo.AFElementAttributeCategory	changedby	10
dbo.AFElementAttributeCategory	changedby	10
dbo.AFElementAttributeCategory	changedby	10

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory_SB	rid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory_SB	id	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory_SB	rowversion	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory_SB	opcode	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory_SB	fkelementversionid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory_SB	fkparentattributeid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory_SB	fkcategoryid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeCategory_SB	sbuser	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR	rid	-70856	-72447	-71747.492	1000	1000	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeDR	rid	-72447
dbo.AFElementAttributeDR	rid	-72445
dbo.AFElementAttributeDR	rid	-72444
dbo.AFElementAttributeDR	rid	-72443
dbo.AFElementAttributeDR	rid	-72442

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR	rowversion	NULL	NULL	NULL	1000	1000	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeDR	rowversion	0x0000000029B025B4
dbo.AFElementAttributeDR	rowversion	0x0000000029B02027
dbo.AFElementAttributeDR	rowversion	0x0000000029B02026
dbo.AFElementAttributeDR	rowversion	0x0000000029B02025
dbo.AFElementAttributeDR	rowversion	0x0000000029AF87F1

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR	fkelementversionid	-99295	-99780	-99482.3	1000	77	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeDR	fkelementversionid	-99780
dbo.AFElementAttributeDR	fkelementversionid	-99764
dbo.AFElementAttributeDR	fkelementversionid	-99764
dbo.AFElementAttributeDR	fkelementversionid	-99764
dbo.AFElementAttributeDR	fkelementversionid	-99764

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR	fkattributeid	NULL	NULL	NULL	63	62	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeDR	fkattributeid	FF5303E3-96B3-472E-8F22-DD2354F456E8
dbo.AFElementAttributeDR	fkattributeid	7B31F77A-E1B5-4C4A-87C9-3D4D91E913E0
dbo.AFElementAttributeDR	fkattributeid	94F72264-9A8C-4102-BB3F-4001207CACD9
dbo.AFElementAttributeDR	fkattributeid	F3357A89-D19C-4DE4-BA0D-E82F35059434
dbo.AFElementAttributeDR	fkattributeid	96381BEE-0FC9-435B-9AA5-01BFFCABCB04

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR	fkattributetemplateid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeDR	fkattributetemplateid	-4837
dbo.AFElementAttributeDR	fkattributetemplateid	-4748
dbo.AFElementAttributeDR	fkattributetemplateid	-4747
dbo.AFElementAttributeDR	fkattributetemplateid	-4745
dbo.AFElementAttributeDR	fkattributetemplateid	-4743

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR	fkdatareferenceid	NULL	NULL	NULL	1000	2	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeDR	fkdatareferenceid	221A1E7D-45C9-4724-BD85-EA5935A74705
dbo.AFElementAttributeDR	fkdatareferenceid	221A1E7D-45C9-4724-BD85-EA5935A74705
dbo.AFElementAttributeDR	fkdatareferenceid	221A1E7D-45C9-4724-BD85-EA5935A74705
dbo.AFElementAttributeDR	fkdatareferenceid	221A1E7D-45C9-4724-BD85-EA5935A74705
dbo.AFElementAttributeDR	fkdatareferenceid	221A1E7D-45C9-4724-BD85-EA5935A74705

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR	configstring	NULL	NULL	NULL	1000	742	NULL	282	22

TableName	ColumnName	SampleValue
dbo.AFElementAttributeDR	configstring	\\daktyl?7e7f4061-6dfa-48bf-ae93-d0d688497c5f\H44.Wisselprocedure Slave.Calc?66196
dbo.AFElementAttributeDR	configstring	'\ONDERHOUD PARAMETERS\%..\Element%\%Element%|%Attribute%';
dbo.AFElementAttributeDR	configstring	'\ONDERHOUD PARAMETERS\%..\Element%\%ELEMENT%|%Attribute%';
dbo.AFElementAttributeDR	configstring	'\ONDERHOUD PARAMETERS\%..\Element%\%Element%|Email|%Attribute%';
dbo.AFElementAttributeDR	configstring	\\daktyl?7e7f4061-6dfa-48bf-ae93-d0d688497c5f\H44.C620 Lekdetectie van de waterstofkleppen Stapnr.PV?37803

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR	changedby	194	3	28.098	1000	4	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeDR	changedby	37
dbo.AFElementAttributeDR	changedby	37
dbo.AFElementAttributeDR	changedby	37
dbo.AFElementAttributeDR	changedby	37
dbo.AFElementAttributeDR	changedby	37

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR	fkPath	206	2	103.53	1000	187	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeDR	fkPath	2
dbo.AFElementAttributeDR	fkPath	2
dbo.AFElementAttributeDR	fkPath	2
dbo.AFElementAttributeDR	fkPath	3
dbo.AFElementAttributeDR	fkPath	3

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR_SB	rid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR_SB	rowversion	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR_SB	opcode	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR_SB	fkelementversionid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR_SB	fkattributeid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR_SB	fkattributetemplateid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR_SB	fkdatareferenceid	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR_SB	configstring	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeDR_SB	sbuser	NULL	NULL	NULL	0	0	NULL	NULL	NULL

TableName	ColumnName	SampleValue

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeOverride	rid	-2	-2019	-586.996875	320	320	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeOverride	rid	-857
dbo.AFElementAttributeOverride	rid	-858
dbo.AFElementAttributeOverride	rid	-859
dbo.AFElementAttributeOverride	rid	-860
dbo.AFElementAttributeOverride	rid	-780

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeOverride	rowversion	NULL	NULL	NULL	320	320	NULL	NULL	NULL

TableName	ColumnName	SampleValue
dbo.AFElementAttributeOverride	rowversion	0x00000000241EDE49
dbo.AFElementAttributeOverride	rowversion	0x0000000022CD091B
dbo.AFElementAttributeOverride	rowversion	0x0000000022CD091A
dbo.AFElementAttributeOverride	rowversion	0x0000000022CD0919
dbo.AFElementAttributeOverride	rowversion	0x0000000022CD0918

TableName	ColumnName	MaxValue	MinValue	AvgValue	CountValue	DistinctCountValue	MaxDecimalPoints	MaxLength	MinLength
dbo.AFElementAttributeOverride	fkelementversionid	20254	-99752	-6270.415625	320	177	NULL	NULL	NULL

